Daily Time,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Male,Country,Timestamp,Clicked on Ad
85.35,32,73941.91,197.93,Multi-layered fresh-thinking neural-net,West Aprilport,1,Western Sahara,14-02-2021 21:13,0
69.15,27,50491,163.38,Phased zero-defect portal,Whiteport,0,Libyan Arab Jamahiriya,15-02-2021 21:13,1
40.06,26,74445,119.86,Business-focused value-added definition,Phelpschester,1,Bouvet Island (Bouvetoya),16-02-2021 21:13,1
71.03,41,37345,146.13,Cross-group non-volatile secured line,Jordantown,0,Guinea-Bissau,17-02-2021 21:13,1
61.76,60,65957,255.07,Optional secondary access,East Brettton,1,Mongolia,18-02-2021 21:13,1
60.25,22,33952,176.78,Focused multi-state workforce,Shelbyport,0,Bosnia and Herzegovina,19-02-2021 21:13,1
85.01,31,61628.72,253.17,Profit-focused systemic support,Silvaton,0,Tunisia,20-02-2021 21:13,0
49.81,51,51870,137.24,Sharable reciprocal project,Gomezport,0,Samoa,21-02-2021 21:13,1
78.84,40,60805.93,197.15,Inverse local hub,Shelbyport,0,Estonia,22-02-2021 21:13,0
41.7,39,42898.21,126.95,Profit-focused secondary portal,Jacksonmouth,0,China,23-02-2021 21:13,1
79.22,20,53767.12,235.97,Progressive clear-thinking open architecture,West Aprilport,0,Armenia,24-02-2021 21:13,1
78.11,48,59422.47,225.76,Customer-focused fault-tolerant implementation,New Taylorburgh,0,Guadeloupe,25-02-2021 21:13,0
65.53,30,63274.88,234.72,Optional full-range projection,New Michael,0,Rwanda,26-02-2021 21:13,0
66,31,51824,169.23,User-centric intermediate knowledge user,East Johnport,0,Albania,27-02-2021 21:13,1
67.76,36,64654.66,234.26,Cloned explicit middleware,Kingshire,0,New Zealand,28-02-2021 21:13,0
65.4,30,75687.46,198.56,Synergized context-sensitive database,Williamsport,0,Norfolk Island,01-03-2021 21:13,0
83.71,53,76003.47,166.19,Managed client-server access,West Shannon,1,Bhutan,02-03-2021 21:13,0
73.94,27,68333.01,173.49,Balanced executive definition,Williamsport,0,Myanmar,03-03-2021 21:13,0
82.52,42,66176.97,224.01,Innovative interactive portal,Stewartbury,0,Monaco,04-03-2021 21:13,0
70.41,49,64008.55,241.38,Up-sized incremental encryption,East John,0,Lesotho,05-03-2021 21:13,0
70.2,38,41417,160.03,Innovative interactive portal,Stewartbury,1,Peru,06-03-2021 21:13,1
81.58,49,73687.5,231.21,Focused multi-state workforce,Port Jodi,0,Dominican Republic,07-03-2021 21:13,0
49.21,46,49206.4,115.6,Automated mobile model,Robertbury,0,Mexico,08-03-2021 21:13,1
50.08,40,64147.86,125.85,Customer-focused incremental system engine,North April,1,Greece,09-03-2021 21:13,1
36.98,30,60249,132.66,Optional multi-state hardware,Port Cassie,1,Portugal,10-03-2021 21:13,1
76.56,30,53042.51,239.22,Cloned explicit middleware,Patriciahaven,1,Wallis and Futuna,11-03-2021 21:13,0
70.58,42,22456,175.37,Function-based optimizing protocol,West Lisa,1,Bosnia and Herzegovina,12-03-2021 21:13,1
76.9,42,49850.52,222.87,Self-enabling optimal initiative,Youngfort,1,Cambodia,13-03-2021 21:13,0
71.23,30,75805,117.3,Function-based incremental standardization,West Amanda,0,Singapore,14-03-2021 21:13,1
83.17,43,54251.78,244.4,User-centric intangible contingency,Wrightburgh,1,Sri Lanka,15-03-2021 21:13,0
59.7,28,49158.5,120.25,Advanced systemic productivity,South Manuel,0,Guernsey,16-03-2021 21:13,1
56.2,43,24079,108.27,Intuitive exuding service-desk,New Teresa,0,Lebanon,17-03-2021 21:13,1
72.6,55,66815.54,162.95,Secured 24hour policy,Greerport,0,United Arab Emirates,18-03-2021 21:13,1
77.47,48,63664.32,158.05,Managed client-server access,Taylorhaven,0,Cape Verde,19-03-2021 21:13,0
56.39,61,25599,124.32,Up-sized 6thgeneration moratorium,Port Gregory,0,Tokelau,20-03-2021 21:13,1
39.56,38,76368,156.54,Cloned explicit middleware,New Tinamouth,0,Zambia,21-03-2021 21:13,1
78.67,26,63319.99,195.56,Intuitive exuding service-desk,Westshire,0,Cambodia,22-03-2021 21:13,0
84.71,48,73910.9,190.12,Realigned tangible collaboration,Lake Brian,0,Malaysia,23-03-2021 21:13,0
77.88,42,70012.83,210.46,Customizable modular Internet solution,Combsstad,1,Maldives,24-03-2021 21:13,0
74.06,33,58037.66,195.31,Optimized upward-trending productivity,Port Jeffrey,0,Taiwan,25-03-2021 21:13,0
72.94,22,63966.72,240.09,Managed client-server access,New Thomas,0,Sudan,26-03-2021 21:13,0
34.96,61,32537,128.37,Decentralized needs-based analyzer,East Heatherside,0,Papua New Guinea,27-03-2021 21:13,1
50.48,50,20592.99,162.43,Team-oriented zero-defect initiative,North Regina,0,Malawi,28-03-2021 21:13,1
74.41,46,57545.56,258.06,Secured 24hour policy,Harmonhaven,0,Libyan Arab Jamahiriya,29-03-2021 21:13,0
59.12,33,28210.03,124.54,Visionary asymmetric encryption,Shelbyport,0,Greece,30-03-2021 21:13,1
67.58,48,46722.07,231.49,Reactive composite project,West Lisa,1,Armenia,31-03-2021 21:13,0
39.86,24,61770,132.66,Automated stable help-desk,Westshire,1,Indonesia,01-04-2021 21:13,1
36.31,45,53817,113.12,Pre-emptive next generation Internet solution,Daviesborough,1,Isle of Man,02-04-2021 21:13,1
79.67,19,67080.94,254.34,Profit-focused secondary portal,Sarahland,0,Samoa,03-04-2021 21:13,0
83.16,41,70185.06,194.95,Synergized coherent interface,Penatown,0,Finland,04-04-2021 21:13,1
54.47,59,28272,140.95,Function-based optimizing protocol,West Lisa,0,Montenegro,05-04-2021 21:13,1
46.08,30,66784.81,164.63,Reactive composite project,West Lisa,1,Finland,06-04-2021 21:13,1
66.18,35,69476.42,243.61,Synergistic reciprocal attitude,New Tina,0,Pitcairn Islands,07-04-2021 21:13,0
53.63,54,50333.72,126.29,Automated multi-state toolset,Richardsonshire,1,Liberia,08-04-2021 21:13,1
76.9,32,66027.31,231.94,Programmable uniform website,Penatown,0,Zambia,09-04-2021 21:13,0
76.56,28,33239.2,202.9,Managed 6thgeneration hierarchy,Westshire,0,Turkmenistan,10-04-2021 21:13,0
77.22,50,68016.9,232.21,Automated multi-state toolset,Brownbury,0,Costa Rica,11-04-2021 21:13,0
44.72,34,32537,187.09,Virtual impactful algorithm,East Heatherside,0,Macedonia,12-04-2021 21:13,1
52.62,50,73863.25,176.52,Optimized upward-trending productivity,West Shannon,0,Seychelles,13-04-2021 21:13,1
56.46,35,45581,165.56,Customizable modular Internet solution,Port Sarahhaven,0,Chad,14-04-2021 21:13,1
72.53,43,50950.24,204.52,Fully-configurable incremental Graphical User Interface,Lake Matthew,1,Sudan,15-04-2021 21:13,0
52.84,36,44275,132.71,Vision-oriented real-time framework,New Travistown,1,Kazakhstan,16-04-2021 21:13,1
81.98,42,34309.24,195.68,Centralized content-based focus group,Robertstown,1,Lesotho,17-04-2021 21:13,0
81.29,20,77460.07,211.83,Focused coherent success,New Thomas,1,Holy See (Vatican City State),18-04-2021 21:13,0
84.98,29,57691.95,202.61,Expanded modular application,Silvaton,0,Russian Federation,19-04-2021 21:13,0
36.49,59,39211,130.86,Ameliorated discrete extranet,New Travistown,0,Grenada,20-04-2021 21:13,1
53.63,61,14548,145.73,Optimized upward-trending productivity,North Kimberly,1,British Indian Ocean Territory (Chagos Archipelago),21-04-2021 21:13,1
72.82,51,60188.38,204.4,Devolved zero administration intranet,Michelleside,0,Estonia,22-04-2021 21:13,0
84.08,49,44490.09,199.08,User-centric intangible contingency,Wrightburgh,0,Cyprus,23-04-2021 21:13,0
67.64,51,53673.08,240.95,Secured upward-trending benchmark,South Adamhaven,0,Swaziland,24-04-2021 21:13,0
70.44,33,66861.67,171.07,Fully-configurable foreground solution,Carterburgh,0,Yemen,25-04-2021 21:13,0
56.2,23,68520,171.9,Networked even-keeled workforce,Westshire,0,Honduras,26-04-2021 21:13,1
70.04,40,65421.39,162.03,Optional multi-state hardware,Wrightburgh,1,Senegal,27-04-2021 21:13,0
67.36,25,64828,239.22,Multi-lateral multi-state encryption,Jacksonmouth,1,Singapore,28-04-2021 21:13,0
75.15,47,55368.67,169.88,Robust uniform framework,Wrightburgh,1,Cayman Islands,29-04-2021 21:13,0
81.05,34,54045.39,245.5,Focused coherent success,Youngfort,0,Malaysia,30-04-2021 21:13,0
82.12,43,25408,154,Ergonomic methodical encoding,South Lisa,1,Moldova,01-05-2021 21:13,1
78.19,50,61747.98,239.76,Focused 3rdgeneration pricing structure,Edwardsport,0,Liberia,02-05-2021 21:13,0
51.58,33,18819,150.29,Phased hybrid superstructure,Youngfort,1,El Salvador,03-05-2021 21:13,1
62.26,36,54952.42,218.49,Customizable modular Internet solution,Burgessside,1,Namibia,04-05-2021 21:13,0
75.7,19,66636.84,243.37,Profound maximized workforce,Lake Matthewland,0,Turks and Caicos Islands,05-05-2021 21:13,0
74.58,36,57868.44,178.69,Virtual impactful algorithm,Penatown,0,Svalbard & Jan Mayen Islands,06-05-2021 21:13,0
53.44,49,57426,117.3,Business-focused transitional solution,Amyfurt,0,Equatorial Guinea,07-05-2021 21:13,1
47.53,47,49270,133.2,Synergistic reciprocal attitude,West Lisa,1,British Virgin Islands,08-05-2021 21:13,1
36.08,45,56370,146.8,Multi-lateral multi-state encryption,North Elizabeth,1,Guinea,09-05-2021 21:13,1
33.33,47,41356,132.63,Pre-emptive content-based frame,Hubbardmouth,0,New Caledonia,10-05-2021 21:13,1
57.7,32,48868,171.31,Optimized upward-trending productivity,Port Jeffrey,1,Norway,11-05-2021 21:13,1
80.38,21,64902.47,223.93,Multi-tiered stable leverage,West Richard,1,Bangladesh,12-05-2021 21:13,0
45.96,24,49957,105.04,Front-line bandwidth-monitored capacity,Garciatown,0,Saint Martin,13-05-2021 21:13,1
55.6,44,65953.76,124.38,Adaptive contextually-based methodology,South George,1,Korea,14-05-2021 21:13,1
74.15,49,62772.42,227.73,Upgradable optimizing toolset,Sandraland,0,Croatia,15-05-2021 21:13,0
88.85,34,55642.32,205.71,Optimized upward-trending productivity,Port Jeffrey,0,Norfolk Island,16-05-2021 21:13,1
67.51,35,48206,172.83,Optional multi-state hardware,West Wendyland,0,United States of America,17-05-2021 21:13,1
75.32,20,65280.16,192.6,Pre-emptive value-added workforce,South Aaron,0,Martinique,18-05-2021 21:13,0
57.24,29,25604,150.83,Inverse discrete extranet,Garciaside,0,Serbia,19-05-2021 21:13,1
77.5,33,70203.74,199.4,Cloned explicit middleware,South Adamhaven,0,United Kingdom,20-05-2021 21:13,0
72.45,29,72325.91,195.36,Universal incremental array,Garciaside,1,Svalbard & Jan Mayen Islands,21-05-2021 21:13,0
46.13,31,60248.97,139.01,Proactive actuating Graphical User Interface,Helenborough,0,Bouvet Island (Bouvetoya),22-05-2021 21:13,1
43.02,37,72802,146.13,Programmable uniform website,West Christopher,1,Vanuatu,23-05-2021 21:13,1
66.47,46,63429.18,164.02,Cloned explicit middleware,Randolphport,0,Equatorial Guinea,24-05-2021 21:13,0
34.04,33,32689,115.79,Phased clear-thinking encoding,Hollandberg,1,Cayman Islands,25-05-2021 21:13,1
66.03,44,64447.77,184.1,Face-to-face even-keeled website,South Lauratown,0,Sweden,26-05-2021 21:13,0
72.53,45,67511.86,153.01,Devolved human-resource circuit,West Brandonton,0,Cambodia,27-05-2021 21:13,0
54.37,40,62658,108.1,Synergistic reciprocal attitude,New Tina,1,Uruguay,28-05-2021 21:13,1
89.66,27,77871.75,192.5,Polarized tangible collaboration,Port Katelynview,1,Senegal,29-05-2021 21:13,0
78.01,26,63430.33,227.72,Cross-group non-volatile secured line,Lake James,1,Turks and Caicos Islands,30-05-2021 21:13,0
84.04,19,64287.78,193.63,Balanced heuristic approach,Mauriceshire,1,Costa Rica,31-05-2021 21:13,0
57.2,54,46473,140.39,Synergized clear-thinking protocol,Stewartbury,0,Australia,01-06-2021 21:13,1
54.47,40,33813,167.87,Distributed cohesive migration,Port Kathleenfort,0,Mauritania,02-06-2021 21:13,1
79.81,42,59422.47,178.75,Optional full-range projection,New Michael,0,Ghana,03-06-2021 21:13,0
54.7,42,63884,104.78,Synergized coherent interface,South Jaimeview,0,Romania,04-06-2021 21:13,1
64.38,21,65496.78,162.44,Phased hybrid superstructure,Westshire,1,Yemen,05-06-2021 21:13,0
87.29,36,61628.72,209.93,Visionary maximized process improvement,Amyfurt,1,Korea,06-06-2021 21:13,0
66.03,31,63664.32,187.03,Profound well-modulated array,Masseyshire,1,Reunion,07-06-2021 21:13,0
52.84,46,20593,138.52,Multi-lateral multi-state encryption,Christinetown,0,Guatemala,08-06-2021 21:13,1
60.7,29,71385,125.94,Managed client-server access,Taylorhaven,0,Mongolia,09-06-2021 21:13,1
81.59,33,38427.66,204.82,Digitized content-based circuit,West Shannon,1,Mayotte,10-06-2021 21:13,0
62.42,50,37839,231.87,Extended context-sensitive monitoring,Reyesfurt,0,Chile,11-06-2021 21:13,1
80.64,53,70495.64,195.36,Horizontal heuristic support,Port Calvintown,1,Bangladesh,12-06-2021 21:13,0
36.87,38,28210,172.58,Cloned explicit middleware,North Isabellaville,1,Martinique,13-06-2021 21:13,1
80.94,25,65756.36,190.75,Intuitive exuding service-desk,Garciatown,0,United States of America,14-06-2021 21:13,0
72.23,44,63551.67,233.61,Synchronized user-facing core,West Joseph,1,Bermuda,15-06-2021 21:13,0
79.67,28,58576.12,226.79,Proactive actuating Graphical User Interface,Olsonside,0,Comoros,16-06-2021 21:13,0
80.38,30,55130.96,238.06,Cloned explicit middleware,North Isabellaville,0,Albania,17-06-2021 21:13,0
56.91,19,18819,269.96,Mandatory homogeneous architecture,Rebeccamouth,0,Turkmenistan,18-06-2021 21:13,1
83.16,21,61601.05,207.27,Digitized content-based circuit,East Carlos,1,Tunisia,19-06-2021 21:13,0
80.53,40,49850.52,230.52,Optimized 5thgeneration moratorium,Port Cassie,1,Guernsey,20-06-2021 21:13,0
65.59,22,39939,185.47,Automated mobile model,Robertbury,1,Holy See (Vatican City State),21-06-2021 21:13,1
35.49,60,22456,123.64,Profound executive flexibility,New Michael,0,Fiji,22-06-2021 21:13,1
44.78,58,43155,119.86,Optional full-range projection,New Michael,1,United Arab Emirates,23-06-2021 21:13,1
59.51,26,41521,142.23,Managed client-server access,Lake James,0,Mayotte,24-06-2021 21:13,1
81.11,39,56216.57,248.19,Innovative interactive portal,Hubbardmouth,1,Chad,25-06-2021 21:13,1
37.47,44,45716.48,141.89,Universal global intranet,Port Destiny,1,Czech Republic,26-06-2021 21:13,1
47.74,57,53922,172.58,Reverse-engineered maximized focus group,Port Jeffrey,1,Thailand,27-06-2021 21:13,1
45.82,57,64411,132.55,Managed client-server access,New Taylorburgh,1,Bosnia and Herzegovina,28-06-2021 21:13,1
77.44,22,51864.77,233.56,Business-focused transitional solution,Lisafort,1,Moldova,29-06-2021 21:13,0
80.51,51,60803,198.86,Reactive upward-trending migration,Lake Brian,1,Hungary,30-06-2021 21:13,0
76.81,43,61806.31,210.6,Enhanced homogeneous moderator,North Andrewstad,1,Tanzania,01-07-2021 21:13,0
77.51,36,73600.28,200.55,Streamlined homogeneous analyzer,West Brandonton,0,Central African Republic,02-07-2021 21:13,0
64.79,57,41356,129.25,Optional multi-state hardware,Wrightburgh,0,Finland,03-07-2021 21:13,1
74.87,27,32689,137.28,Stand-alone explicit orchestration,East Brittanyville,0,France,04-07-2021 21:13,1
78.67,24,67744.56,228.7,Digitized content-based circuit,Garciaside,0,Burundi,05-07-2021 21:13,0
74.07,23,59340.99,164.02,Multi-channeled asymmetric installation,New Michael,1,Guatemala,06-07-2021 21:13,0
49.35,57,38987,160.33,Distributed maximized ability,Tammyshire,0,Chad,07-07-2021 21:13,1
56.56,51,55424.24,221.59,Multi-tiered stable leverage,New Rebecca,0,Poland,08-07-2021 21:13,0
74.63,26,51975.41,235.99,Front-line dynamic model,Hatfieldshire,1,Dominican Republic,09-07-2021 21:13,0
69.01,46,74543.81,222.63,Optimized upward-trending productivity,North Kimberly,0,Turks and Caicos Islands,10-07-2021 21:13,0
69.57,32,56759,120.85,Virtual 5thgeneration neural-net,Lake Jennifer,0,San Marino,11-07-2021 21:13,1
81.61,24,63319.99,202.12,Front-line dynamic model,Reyesfurt,1,Algeria,12-07-2021 21:13,0
79.89,45,71055.22,225.02,Robust uniform framework,East Connie,0,Colombia,13-07-2021 21:13,0
68.25,29,70324.8,220.08,Sharable reciprocal project,West Joseph,0,Greenland,14-07-2021 21:13,0
71.76,48,42760.22,244.87,Automated stable help-desk,West Melaniefurt,1,Saint Pierre and Miquelon,15-07-2021 21:13,0
83.17,25,55677.12,244.55,Synergistic reciprocal attitude,New Tina,0,Turkmenistan,16-07-2021 21:13,0
70.29,25,50147.72,189.91,Inverse local hub,Reyesfurt,0,Martinique,17-07-2021 21:13,0
81.9,20,50983.75,210.53,Vision-oriented attitude-oriented Internet solution,Westshire,0,Benin,18-07-2021 21:13,0
56.56,26,66636.84,194.95,Automated mobile model,Garciatown,1,Slovakia (Slovak Republic),19-07-2021 21:13,0
42.32,27,42136,125.45,Front-line bandwidth-monitored capacity,Johnstad,1,Cambodia,20-07-2021 21:13,1
73.71,19,58526.04,225.76,Focused upward-trending core,Lisafort,0,Guadeloupe,21-07-2021 21:13,0
87.46,29,46964.11,213.36,Centralized logistical secured line,Hubbardmouth,1,Saint Martin,22-07-2021 21:13,0
72.04,22,60309.58,199.43,Focused upward-trending core,Lisafort,0,Rwanda,23-07-2021 21:13,0
68.01,29,58235.21,232.21,Streamlined homogeneous analyzer,West Brandonton,1,Guyana,24-07-2021 21:13,1
67.56,31,62318.38,125.45,Digitized content-based circuit,East Carlos,0,Kenya,25-07-2021 21:13,1
83.16,48,70324.8,163.99,Centralized logistical secured line,Hubbardmouth,1,South Georgia and the South Sandwich Islands,26-07-2021 21:13,0
83.49,19,71157.05,261.02,Intuitive exuding service-desk,Andrewmouth,0,Grenada,27-07-2021 21:13,0
72.44,37,62312.23,168.15,Horizontal intermediate monitoring,Taylorhaven,1,Zambia,28-07-2021 21:13,0
55.39,61,25767,151.96,Focused coherent success,West Shaun,1,Tonga,29-07-2021 21:13,1
73.95,45,65227.79,226.49,Up-sized incremental encryption,Kimberlymouth,0,Czech Republic,30-07-2021 21:13,0
39.96,55,52802,162.44,Down-sized bandwidth-monitored core,Reyesfurt,1,United States of America,31-07-2021 21:13,1
37,43,37839,162.46,Cross-group non-volatile secured line,Jordantown,1,Greece,01-08-2021 21:13,1
79.4,27,64447.77,220.05,Expanded modular application,Silvaton,0,Kuwait,02-08-2021 21:13,0
69.78,29,70410.11,218.79,Reverse-engineered maximized focus group,Port Jeffrey,0,Saudi Arabia,03-08-2021 21:13,0
58.6,43,77871.75,192.81,Innovative background conglomeration,North Randy,0,Svalbard & Jan Mayen Islands,04-08-2021 21:13,0
43.84,39,58847,157.04,Cross-platform logistical pricing structure,New Darlene,0,China,05-08-2021 21:13,1
84.88,51,66744.65,165.65,Digitized content-based circuit,East Carlos,0,Suriname,06-08-2021 21:13,0
85.01,38,46500.11,167.26,Total bi-directional success,North Katie,1,Saint Pierre and Miquelon,07-08-2021 21:13,0
56.46,54,28387,115.79,Reactive composite project,East Kevinbury,1,Austria,08-08-2021 21:13,1
72.92,27,51015.11,179.58,Organized global flexibility,New Brandy,1,Norway,09-08-2021 21:13,0
84.69,31,46160.63,231.85,Profit-focused attitude-oriented task-force,Westshire,1,Maldives,10-08-2021 21:13,0
53.3,50,53575,109.07,Front-line dynamic model,Johnstad,1,Mayotte,11-08-2021 21:13,1
87.85,22,56379.3,211.38,Programmable uniform website,South Jaimeview,0,Falkland Islands (Malvinas),12-08-2021 21:13,0
72.01,31,57756.89,251,Fundamental zero tolerance solution,Angelhaven,0,Angola,13-08-2021 21:13,0
80.59,27,61922.06,158.05,Front-line bandwidth-monitored capacity,Reyesfurt,0,Saint Helena,14-08-2021 21:13,0
56.39,26,58019.64,205.64,Front-line system-worthy flexibility,Kellytown,0,Vietnam,15-08-2021 21:13,0
74.49,36,66504.16,233.36,Team-oriented transitional methodology,Jeremybury,1,Colombia,16-08-2021 21:13,1
83.26,40,70225.6,187.76,Configurable tertiary capability,South Lisa,1,Tonga,17-08-2021 21:13,0
